name,address,lat,lon
,236 SHICKSHINNY RD  BENTON PA 17814,41.20323,-76.36854
,63 MCHENRY ST  STILLWATER PA 17878,41.14805,-76.36787
,6495 OLD BERWICK RD  BLOOMSBURG PA 17815,41.02737,-76.34199
,1059 ST RT 93  BERWICK PA 18603,41.06552,-76.33779
,102 MT SHADOW LN  BLOOMSBURG PA 17815,40.94822,-76.2809
,150 COLLEY ST  BENTON PA 17814,41.19367,-76.3848
,116 SUMMERHILL AVE  BERWICK PA 18603,41.06628,-76.24203
,237 W 11TH ST  BERWICK PA 18603,41.05999,-76.2425
,725 W FRONT ST  BERWICK PA 18603,41.0508,-76.24551
,1315 FAIRVIEW AVE  BERWICK PA 18603,41.0519,-76.25492
,146-150 W MAIN ST  BLOOMSBURG PA 17815,41.00186,-76.45903
,911 MARKET ST  BLOOMSBURG PA 17815,40.99569,-76.45174
,301 E 2ND ST  BLOOMSBURG PA 17815,41.00472,-76.45351
,400 E 2ND  BLOOMSBURG PA 17815,41.00794,-76.44729
,422 SUMMERHILL RD  BERWICK PA 18603,41.07007,-76.23974
,8 LIGHTS RD  BERWICK PA 18603,41.07225,-76.29185
,6029 PARK RD  BERWICK PA 18603,41.04787,-76.28052
,153 OLD READING RD  CATAWISSA PA 17820,40.94697,-76.44902
,307 MAIN ST  CATAWISSA PA 17820,40.95289,-76.4613
,500 COLUMBIA AVE  ARISTES PA 17920,40.81933,-76.34125
,46 JEFFERSON RD  ELYSBURG PA 17824,40.85438,-76.44838
,350 COLUMBIA AVE  ASHLAND PA 17921,40.82001,-76.34176
,433 ZANERS BRIDGE RD  STILLWATER PA 17878,41.14889,-76.32928
,6 ORCHARD DR  CATAWISSA PA 17820,40.9304,-76.50009
,90 SHED RD  MILLVILLE PA 17846,41.1321,-76.48807
,19 FIREHALL RD  BLOOMSBURG PA 17815,41.01494,-76.49544
,862 WALLER-DIVIDE RD  BENTON PA 17814,41.25107,-76.43344
,1223 B NUMIDIA DR  CATAWISSA PA 17820,40.87306,-76.40339
,29 JERSEYTOWN RD  BLOOMSBURG PA 17815,40.98415,-76.62635
,2234 FIREHALL LN  BLOOMSBURG PA 17815,41.01501,-76.49623
,MARKET ST  MIFFLINVILLE PA 18631,41.03062,-76.30677
,28 MAIN ST  MILLVILLE PA 17846,41.12086,-76.53003
,107 DEUSSEN DR  BLOOMSBURG PA 17815,40.97703,-76.49082
,558 MILLERTOWN RD  BLOOMSBURG PA 17815,41.06423,-76.46778
,2028 STATE RD 487  ORANGEVILLE PA 17859,41.07828,-76.41467
,301 MILL ST  ORANGEVILLE PA 17859,41.07807,-76.41624
,328 WINTERSTEEN SH RD  MILLVILLE PA 17846,41.11026,-76.51961
,1395 OLD READING RD  CATAWISSA PA 17820,40.90523,-76.35285
,350 TENNY ST  BLOOMSBURG PA 17815,41.01017,-76.41116
,1630 MONROE AVE  BLOOMSBURG PA 17815,41.03626,-76.42472
,88 SCHOOL HOUSE RD  BENTON PA 17814,41.27353,-76.37808
