Unnamed: 0,name,address,lat,lon
1,,227 PRINCESS ST  BRISBIN PA 16620,40.83971,-78.35131
2,,83 MAPLE ST  BURNSIDE PA 15721,40.81128,-78.78697
3,,920 WALTON ST  PHILIPSBURG PA 16866,40.88878,-78.23041
4,,37 STADIUM DR  CLEARFIELD PA 16830,41.03127,-78.44717
5,,230 S 2ND ST  CLEARFIELD PA 16830,41.01798,-78.43855
6,,628 DAISY ST  CLEARFIELD PA 16830,41.02853,-78.42917
7,,946 WATER ST  COALPORT PA 16627,40.74875,-78.53616
8,,11 STADIUM DR  CURWENSVILLE PA 16833,40.97496,-78.5175
9,,12 S MAIN ST  DUBOIS PA 15801,41.12107,-78.76824
10,,875 SUNFLOWER DRIVE  DUBOIS PA 15801,41.11635,-78.7443
11,,301 FIRST ST  DUBOIS PA 15801,41.13022,-78.75811
12,,250 S BRADY ST  DUBOIS PA 15801,41.11628,-78.76653
13,,418 STATE ST  DUBOIS PA 15801,41.11699,-78.77225
14,,2861 MAIN ST  MADERA PA 16661,40.82791,-78.43687
15,,449 MAIN ST  GRAMPIAN PA 16838,40.96631,-78.61617
16,,601 GOOD ST  HOUTZDALE PA 16651,40.82602,-78.35227
17,,1943 DORSEY AVE  IRVONA PA 16656,40.77667,-78.54861
18,,958 MARKET ST  MAHAFFEY PA 15757,40.879,-78.73112
19,,6553 MAIN ST  LA JOSE PA 15753,40.8351,-78.67845
20,,58 FRONT ST  MAHAFFEY PA 15757,40.87015,-78.71968
21,,519 PRUNER ST  OSCEOLA MILLS PA 16666,40.84999,-78.26816
22,,161 MARKET ST  RAMEY PA 16671,40.80008,-78.4029
23,,130 GRANT RD  TROUTVILLE PA 15866,41.0236,-78.78663
24,,334 REED ST  WALLACETON PA 16876,40.96005,-78.28785
25,,143 TANNERY RD  WESTOVER PA 16692,40.75763,-78.66802
26,,171 LOCUST ST  COALPORT PA 16671,40.75586,-78.53127
27,,33 CROSSROADS BLVD  COALPORT PA 16627,40.74371,-78.47011
28,,6018 COLONEL DRAKE HWY  MAHAFEEY PA 15757,40.88595,-78.75641
29,,6209 GREENVILLE PIKE  GRAMPIAN PA 16838,41.02009,-78.64446
30,,150 BLUE BALL RD  WEST DECATUR PA 16878,40.9293,-78.27845
31,,61 WALKER RD  BIGLER PA 16825,40.986,-78.30696
32,,2289 BARRETT RD  WOODLAND PA 16881,41.01049,-78.34933
33,,3906 SHAMOKIN TRAIL  LUTHERSBURG PA 15848,41.05194,-78.72218
34,,2447 RIDGE RD  WESTOVER PA 16692,40.74048,-78.72245
35,,2406 MCPHERRON RD  LA JOSE PA 15753,40.76679,-78.61612
36,,6786 KYLERTOWN DRIFTING HWY  DRIFTING PA 16834,41.02947,-78.1075
37,,3471 WINBURNE MUNSON RD  MORRISDALE PA 16858,40.96558,-78.145
38,,88 DEER HAVEN RD  FRENCHVILLE PA 16836,41.10467,-78.18355
39,,575 FAIRVIEW RD  OSCEOLA MILLS PA 16666,40.86508,-78.26632
40,,295 KEYSTONE HILL RD  PHILIPSBURG PA 16866,40.88523,-78.25445
41,,14718 TYRONE PIKE  CURWENSVILLE PA 16833,40.88762,-78.58658
42,,165 GIRARD CIR  LECONTES MILLS PA 16850,41.07991,-78.28598
43,,116 KNOBS RD  CLEARFIELD PA 16830,41.07178,-78.35247
44,,71 SINGTON RD  MORRISDALE PA 16858,40.9708,-78.24694
45,,6018 MAHAFFEY GRAMPIAN HWY  MAHAFFEY PA 15757,40.91333,-78.65508
46,,194 WALNUT ST  SMITHMILL PA 16680,40.75435,-78.42489
47,,12255 BENNETTS VALLEY HWY  PENFIELD PA 15849,41.20967,-78.57383
48,,2879 ANSONVILLE RD  IRVONA PA 16656,40.84861,-78.56511
49,,367 MARKET ST  KARTHAUS PA 16845,41.12461,-78.12944
50,,4388 DOUGLAS RD  NEW MILLPORT PA 16861,40.86404,-78.51411
51,,86 FIREHOUSE RD  GLEN RICHEY PA 16837,40.9471,-78.47442
52,,6449 CLEARFIELD WOODLAND HWY  CLEARFIELD PA 16830,41.01476,-78.40195
53,,1622 WASHINGGTON AVE  HYDE PA 16843,41.00144,-78.46316
54,,1189 OAK GROVE RD  MORRISDALE PA 16858,40.95134,-78.20922
55,,721 TROY HAWK RUN HWY  PHILIPSBURG PA 16866,40.91213,-78.22374
56,,178 WALLTOWN RD  GRAMPIAN PA 16838,40.96887,-78.6186
57,,4257 CURWENSVILE-GRAMPIAN HWY  CURWENSVILLE PA 16833,40.97736,-78.54849
58,,83 GUY AVE  DUBOIS PA 15801,41.12764,-78.77793
59,,1257 CHESTNUT AVE  DUBOIS PA 15801,41.11323,-78.73473
60,,836 MOUNTAIN RUN RD  DUBOIS PA 15801,41.17713,-78.6659
61,,1427 BAY RD  DUBOIS PA 15801,41.1599,-78.72727
62,,14 DIXON AVE  DUBOIS PA 15801,41.11048,-78.77148
63,,44 DUBOIS ROCKTON RD  ROCKTON PA 15856,41.07636,-78.65522
64,,11 JUNIATA AVE  HOUTZDALE PA 16651,40.83066,-78.37731
65,,4668 SANBORN ST  HOUTZDALE PA 16651,40.89798,-78.38313
