name,address,lat,lon
,700 MAPLE ST  RANSHAW PA 17866,40.78399,-76.51301
,805 W LYNN ST  COAL TOWNSHIP PA 17866,40.78781,-76.56494
,25 S SHERMAN ST  COAL TOWNSHIP PA 17866,40.78667,-76.53934
,322 CENTER ST  COAL TOWNSHIP PA 17866,40.80156,-76.56826
,2050 TREVORTON  COAL TOWNSHIP PA 17866,40.7987,-76.5864
,1700 W MONTGOMERY ST  COAL TOWNSHIP PA 17866,40.78083,-76.58027
,2000 W STATE ST  COAL TOWNSHIP PA 17866,40.78171,-76.58413
,4628 UPPER RD  GOWEN CITY PA 17828,40.75591,-76.53724
,9 N 8TH ST  KULPMONT PA 17834,40.79415,-76.47041
,1254 MAPLE ST  KULPMONT PA 17834,40.79352,-76.48012
,418 E WARSAW ST  MARION HEIGHTS PA 17832,40.8046,-76.4624
,129 W 2ND ST  MOUNT CARMEL PA 17851,40.7978,-76.41575
,100 N WALNUT ST  MOUNT CARMEL PA 17851,40.79909,-76.40817
,41 S MARKET ST  MOUNT CARMEL PA 17851,40.7968,-76.40979
,147 S OAK ST  MOUNT CARMEL PA 17851,40.79503,-76.41222
,11637 STATE RT 61  ATLAS PA 17851,40.80129,-76.41948
,MARSHALL & FIRE HOUSE RD  LOCUST GAP PA 17851,40.76918,-76.44463
,122 SCHOOL ST  STRONG PA 17851,40.7974,-76.44172
,2494 LOCUST GAP HWY  MT CARMEL PA 17851,40.7911,-76.42653
,1 E MILL ST  ELYSBURG PA 17824,40.86702,-76.55302
,258 OVERLOOK BLVD  SHAMOKIN PA 17872,40.81866,-76.57948
,400 E INDEPENDENCE ST  SHAMOKIN PA 17872,40.79184,-76.55176
,212 N SHAMOKIN ST  SHAMOKIN PA 17872,40.78946,-76.5515
,45 N 8TH ST  SHAMOKIN PA 17872,40.78831,-76.55552
,201 W MULBERRY ST  SHAMOKIN PA 17872,40.78477,-76.55898
,211 N SHAMOKIN ST  SHAMOKIN PA 17872,40.78959,-76.55086
,316 W PINE ST  SHAMOKIN PA 17872,40.78521,-76.56056
,102 E SUNBURY ST  SHAMOKIN PA 17872,40.79303,-76.55549
,46 N 2ND ST  SHAMOKIN PA 17872,40.78846,-76.56437
,2079 UPPER RD  SHAMOKIN PA 17872,40.75546,-76.63292
,527 W SHAMOKIN ST  TREVORTON PA 17881,40.78103,-76.67405
,5570 MUSSER LANE  WATSONTOWN PA 17777,41.14,-76.84901
,1960 8TH ST DR  WATSONTOWN PA 17777,41.09664,-76.83705
,49 RIVER RD  DEWART PA 17730,41.16643,-76.87238
,4350 STATE RT 642  POTTSGROVE PA 17865,40.99402,-76.79066
,118 S MAIN ST  HERNDON PA 17830,40.70908,-76.84329
,145 JACKSON TWP RD  HERNDON PA 17830,40.70318,-76.8087
,330 JORDAN TWP RD  HERNDON PA 17830,40.66259,-76.76011
,1428 ROVENDALE DR  WATSONTOWN PA 17777,41.09453,-76.78222
,514 STATE RD  DORNSIFE PA 17823,40.76376,-76.76788
,609 HALLOWING RUN RD  SUNBURY PA 17801,40.78966,-76.82055
,1218 RT 225  HERNDON PA 17830,40.66559,-76.8298
,2578 SUSQUEHANNA TRL  McEWENSVILLE PA 17749,41.07424,-76.81808
,316 GOLF COURSE RD  MILTON PA 17847,41.02866,-76.84692
,2 FILBERT ST  MILTON PA 17847,41.0196,-76.85241
,50 MAHONING ST  MILTON PA 17847,41.01556,-76.85629
,450 BEAVER ST  MILTON PA 17847,41.01087,-76.84712
,175 ORANGE ST  NORTHUMBERLAND PA 17857,40.89143,-76.79438
,545 PPERMASTONE DRIVE  NORTHUMBERLAND PA 17857,40.89501,-76.79543
,545 PERMASTONE DRIVE  NORTHUMBERLAND PA 17857,40.89501,-76.79543
,309 POINT TOWNSHIP DR  NORTHUMBERLAND PA 17857,40.90297,-76.77834
,759 RIDGE RD  NORTHUMBERLAND PA 17857,40.91952,-76.81709
,301 DEWART ST  RIVERSIDE PA 17868,40.95711,-76.62849
,538 SEVEN POINTS RD  SUNBURY PA 17801,40.82632,-76.72351
,2181 SNYDERTOWN RD  DANVILLE PA 17821,40.92572,-76.62734
,2732 STATE RT 61  SUNBURY PA 17801,40.85611,-76.68417
,61 S MAIN ST  SNYDERTOWN PA 17877,40.87851,-76.66688
,322 N 2ND ST  SUNBURY PA 17801,40.86601,-76.79149
,600 WALNUT ST  SUNBURY PA 17801,40.85648,-76.78937
,1001 SUSQUEHANNA AVE  SUNBURY PA 17801,40.87352,-76.79159
,500 REAGAN ST  SUNBURY PA 17801,40.86695,-76.78617
,217 CATAWISSA AVE  SUNBURY PA 17801,40.86244,-76.78329
,1190 BROADWAY RD  MILTON PA 17847,41.01892,-76.83118
,267 BROADWAY  TURBOTVILLE PA 17772,41.09974,-76.77121
,115 OAK ST  SUNBURY PA 17801,40.85757,-76.75938
,2188 MILE HILL RD  SUNBURY PA 17801,40.88698,-76.7412
,4330 STATE RT 3010  LECK KILL PA 17836,40.71649,-76.60356
,SR 3010  REBUCK PA 17867,40.72124,-76.73404
,1100 MAIN ST  WATSONTOWN PA 17777,41.09257,-76.86957
,485 RAILROAD ST  MONTANDON PA 17850,40.96725,-76.85766
