name,address,lat,lon
,74 CHURCH DR  ALBA PA 16910,41.70638,-76.83049
,23 SZEMPLE LN  NEW ALBANY PA 18833,41.62171,-76.41052
,1773 FALLBROOK RD  TROY PA 16947,41.74592,-76.86073
,19981 ROUTE 187  TOWANDA PA 18848,41.74092,-76.37683
,100 CANAL ST  ATHENS PA 18810,41.95425,-76.51813
,222 CHESTNUT ST  ATHENS PA 18840,41.97404,-76.52729
,2 S RIVER ST  ATHENS PA 18810,41.96511,-76.51679
,502 CHURCH ST  ATHENS PA 18810,41.96962,-76.52037
,21 BUFFALO LANE  ATHENS PA 18810,41.9334,-76.52921
,45 HERRICK AVE  ATHENS PA 18810,41.97272,-76.5389
,62 BERWICK TPKE  BURLINGTON PA 18814,41.78071,-76.6074
,2030 WEED HILL RD  TOWANDA PA 18848,41.77869,-76.56366
,13028 ROUTE 6  WEST BURLINGTON TWP. PA 16947,41.7635,-76.67238
,103 N CENTER ST  CANTON PA 17724,41.65543,-76.85214
,3235 ROUTE 414  CANTON PA 17724,41.6619,-76.83521
,4709 WATKINS HILL RD  COL. X. RDS. PA 16914,41.8353,-76.80929
,15 GRANGE RD  MONROETON PA 18832,41.70356,-76.55314
,1111 COOLBAUGH HIIL RD  GRANVILLE SUMMIT PA 16926,41.71783,-76.76948
,27 HOPS RD  WYALUSING PA 18853,41.80848,-76.25552
,27 CHURCH ST  LERAYSVILLE PA 18829,41.84197,-76.18088
,251 MILL ST  CANTON PA 17724,41.67457,-76.70774
,1391 HILL RD.  SAYRE PA 18840,41.95307,-76.42977
,149 Dalpiaz DR  Monroeton PA 18832,41.71093,-76.4728
,27 ALLIANCE LN  TOWANDA PA 18848,41.70369,-76.46393
,134 MAIN ST  NEW ALBANY PA 18833,41.59984,-76.44116
,142A ORWELL HILL RD  ROME PA 18833,41.88114,-76.3006
,781 OVERTON RD  NEW ALBANY PA 18833,41.57389,-76.50143
,5707442215 HAIGHS POND RD  ROME PA 18837,41.88199,-76.21299
,13278 BERWICK TPKE  GILLETT PA 16925,41.94372,-76.71233
,929 MAIN ST  ROME PA 18837,41.85773,-76.34247
,28083 ROUTE 187  ROME PA 18837,41.84035,-76.3498
,201 S ELMER AVE  SAYRE PA 18840,41.98056,-76.51674
,900 N ELMER AVE  SAYRE PA 18840,41.99389,-76.52584
,120 COUTH ST  SAYRE PA 18840,41.99248,-76.50937
,207 S HOPKINS ST  SAYRE PA 18840,41.97844,-76.52478
,321 S Thomas AVE  Sayre PA 18840,41.97465,-76.5128
,1774 N MIDDLE RD  ULSTER PA 18850,41.88805,-76.45035
,48 FACTORY LN  EAST SMITHFIELD PA 18817,41.86339,-76.62648
,6 SCHOOL HOUSE RD  GILLETT PA 16925,41.95237,-76.79561
,2523 PENNSYLVANIA AVE  SAYRE PA 18840,41.99861,-76.53733
,3431 SPRINGFIELD RD  COLUMBIA CROSS ROADS PA 16914,41.85056,-76.74294
,35165 ROUTE 6  WYSOX PA 18854,41.75001,-76.32249
,8999 ROUTE 706  STEVENSVILLE PA 18845,41.76054,-76.17668
,2553 SYLVANIA RD  TROY PA 16947,41.80535,-76.85237
,1876 RIENZE RD  WYALUSING PA 18853,41.64979,-76.33438
,9 S Main Street AVE  TOWANDA PA 18848,41.75911,-76.44307
,101 Elm ST  Towanda PA 18848,41.7708,-76.44863
,109 CHERRY ST  TOWANDA PA 18848,41.77868,-76.44567
,44 CHAPEL ST  TOWANDA PA 18848,41.74862,-76.44408
,292 OLD MILLS RD  TOWANDA PA 18848,41.79432,-76.47055
,579 CANTON ST  TROY PA 16947,41.78316,-76.79066
,88 FIRE HOUSE DR  TROY PA 16947,41.79177,-76.775
,4249 SPRING HILL RD  WYALUSING PA 18853,41.70426,-76.18673
,23849 ROUTE 220  ULSTER PA 18850,41.84565,-76.50272
,187 SCHOOL HOUSE RD  WARREN CENTER PA 18851,41.94015,-76.18076
,7212 CORYLAND RD  GILLETT PA 16925,41.94443,-76.87018
,4861 ROUTE 187  SUGAR RUN PA 18846,41.61124,-76.24628
,38846 ROUTE 187  ROME PA 18837,41.96704,-76.3273
,24 SECOND ST  WYALUSING PA 18853,41.66639,-76.26552
,41654 ROUTE 6  WYALUSING PA 18853,41.67274,-76.27116
,103 LAKE RD  WYSOX PA 18854,41.77558,-76.40036
