Unnamed: 0,name,address,lat,lon
1,,2596 CORNWALL RD  CORNWALL PA 17016,40.27683,-76.41245
2,,50 FREEMAN DR  CORNWALL PA 17016,40.27484,-76.41771
3,,519 KUTZTOWN RD  MYERSTOWN PA 17067,40.39776,-76.3225
4,,220 W 22ND ST  LEBANON PA 17042,40.3325,-76.45078
5,,1849 S FORGE RD  PALMYRA PA 17078,40.28365,-76.57429
6,,2818 HORSESHOE PIKE  CAMPBELLTOWN PA 17010,40.27649,-76.58201
7,,68 SUPERVISORS DR  JONESTOWN PA 17038,40.41952,-76.46964
8,,434 S LANCASTER ST  LEBANON PA 17046,40.4038,-76.47574
9,,303 CHESTNUT ST  LEBANON PA 17042,40.33886,-76.41649
10,,400 LOCUST ST  LEBANON PA 17042,40.33499,-76.41766
11,,400 S 8TH ST  LEBANON PA 17042,40.33297,-76.42323
12,,124 S 10TH ST  LEBANON PA 17042,40.33696,-76.42743
13,,1800 OAK ST  LEBANON PA 17042,40.32785,-76.44036
14,,510 N HANOVER ST  LEBANON PA 17046,40.34742,-76.41206
15,,400 LEHMAN ST  LEBANON PA 17046,40.34572,-76.41832
16,,426 N 8TH ST  LEBANON PA 17046,40.3469,-76.42512
17,,199 N COLLEGE ST  MYERSTOWN PA 17067,40.37776,-76.30669
18,,25 S RAILROAD ST  MYERSTOWN PA 17067,40.37449,-76.30362
19,,520 E BIRCH ST  PALMYRA PA 17078,40.30571,-76.58499
20,,106 W SPRUCE ST  PALMYRA PA 17078,40.31346,-76.60121
21,,325 S RAILROAD ST  PALMYRA PA 17078,40.3048,-76.59226
22,,495 E MAPLE ST  ANNVILLE PA 17003,40.33221,-76.5077
23,,36 N LANCASTER ST  ANNVILLE PA 17003,40.32984,-76.51725
24,,PO BOX 14  FREDERICKSBURG PA 17026,40.4437,-76.42829
25,,1520 MT. ZION RD  LEBANON PA 17046,40.39621,-76.38168
26,,CARPENTER & MILLER STS  SCHAEFFERSTOWN PA 17088,40.29922,-76.29605
27,,CARPENTER AND MILLER STS  SCHAEFFERSTOWN PA 17088,40.30043,-76.30312
28,,558 W MAIN AVE  MYERSTOWN PA 17067,40.36847,-76.33029
29,,60 N RAMONA RD  MYERSTOWN PA 17067,40.37543,-76.33293
30,,320 S 18TH ST  LEBANON PA 17042,40.33387,-76.44099
31,,80 ROCKERTY RD  LEBANON PA 17042,40.30256,-76.41325
32,,1538 SUZY ST  LEBANON PA 17046,40.35419,-76.38882
33,,725 KIMMERLINGS RD  LEBANON PA 17046,40.36589,-76.41383
34,,442 EBENEZER RD  LEBANON PA 17046,40.35989,-76.46035
35,,1200 GRUBB RD  PALMYRA PA 17078,40.30289,-76.57266
36,,655 E RIDGE RD  PALMYRA PA 17078,40.32267,-76.59636
37,,40 W PINE ST  PALMYRA PA 17078,40.30337,-76.59041
38,,499 S 14TH AVE  LEBANON PA 17042,40.344,-76.38602
39,,1800 S 5TH AVE  LEBANON PA 17042,40.31798,-76.3678
40,,610 S 2ND ST  LEBANON PA 17042,40.33111,-76.41251
41,,5596 ELIZABETHTOWN RD  LAWN PA 17041,40.21829,-76.54056
42,,75 MOONSHINE RD  JONESTOWN PA 17038,40.47888,-76.55982
43,,3111 RT 72N  JONESTOWN PA 17038,40.45521,-76.51283
44,,930 WILLOW ST  LEBANON PA 17046,40.34012,-76.4277
45,,800 WILLOW ST  LEBANON PA 17046,40.34041,-76.4249
46,,920 CHURCH ST  LEBANON PA 17046,40.34458,-76.4275
47,,1315 OLD FORGE RD  LEBANON PA 17046,40.34758,-76.4366
48,,451 E WALNUT ST  LEBANON PA 17042,40.33877,-76.40392
49,,534 E LEHMAN ST  LEBANON PA 17046,40.34628,-76.40291
50,,710 MAPLE ST  LEBANON PA 17046,40.34988,-76.42386
51,,140 W WALNUT ST  CLEONA PA 17042,40.33456,-76.47777
52,,334 N LANCASTER ST  JONESTOWN PA 17038,40.41924,-76.47798
53,,OST OFFICE  MT GRETNA PA 17064,40.24866,-76.47064
54,,20 E MAIN ST  RICHLAND PA 17087,40.35828,-76.25783
55,,10805 JONESTOWN RD  ONO PA 17077,40.40325,-76.5305
56,,229 E MAIN ST  NEWMANSTOWN PA 17073,40.3535,-76.20812
57,,1725 BLACK'S BRIDGE RD  ANNVILLE PA 17003,40.37421,-76.55742
58,,22 FONTANA AVE  LEBANON PA 17042,40.28456,-76.49873
59,,20 S LEBANON ST  QUENTIN PA 17083,40.27841,-76.43878
60,,322 N 22ND ST  LEBANON PA 17046,40.34424,-76.44985
